Source: dtm
X;Y;Z;M
271264.6267648237;7044009.810100798;-0.9394961;13643.292819653232
271268.80768783414;7044012.552341265;-0.89058435;13648.293058883319
271272.98861084454;7044015.294581733;-0.873462021;13653.29308820099
271277.169533855;7044018.0368222;-0.952196836;13658.293708079555
271281.35045686545;7044020.779062667;-0.892481148;13663.29406466306
271285.53137987584;7044023.521303134;-0.917043507;13668.294124993476
271289.7123028863;7044026.263543602;-0.914517939;13673.294125631715
271293.89322589675;7044029.005784069;-0.913891137;13678.294125670884
271298.0741489072;7044031.748024536;-0.932450414;13683.294160115322
271302.2550719176;7044034.490265003;-0.933710277;13688.29416027388
271306.43599492806;7044037.232505471;-0.879904211;13693.294449775163
271310.6169179385;7044039.974745939;-0.897995114;13698.294482503014
271314.7978409489;7044042.716986406;-0.93073076;13703.294589663948
271318.97876395937;7044045.459226873;-0.908465564;13708.294639237478
271323.1596869698;7044048.201467341;-0.915070534;13713.29464360043
271327.3406099802;7044050.943707808;-0.912455678;13718.29464428401
271331.5215329907;7044053.685948275;-0.904820919;13723.29465011284
271335.70245600113;7044056.428188743;-0.933345973;13728.29473148044
271339.88337901153;7044059.17042921;-0.9230479;13733.294742085292
271344.064302022;7044061.912669677;-0.951719522;13738.294824290688
271348.24522503244;7044064.654910144;-0.895294487;13743.29514265889
271352.4261480429;7044067.397150612;-0.887825787;13748.295148237426
271356.6070710533;7044070.13939108;-0.8385517;13753.295391024929
271360.78799406375;7044072.881631547;-0.912989318;13758.295945090007
271364.9689170742;7044075.623872014;-0.931938648;13763.295980997469
271369.1498400846;7044078.366112482;-0.924097359;13768.29598714639
271373.33076309506;7044081.108352949;-0.959672272;13773.296113702112
271377.5116861055;7044083.850593416;-0.901047468;13778.296457376946
271381.6926091159;7044086.592833883;-0.922888696;13783.296505080474
271385.87353212637;7044089.335074351;-0.9210428;13788.296505421598
271390.0544551368;7044092.077314818;-0.937511206;13793.296532542245
271394.2353781472;7044094.819555285;-0.915288746;13798.296581925606
271398.4163011577;7044097.5617957525;-0.948298931;13803.296690891531
271402.59722416813;7044100.304036221;-0.918817699;13808.296777805472
271406.7781471786;7044103.046276688;-0.926724017;13813.296784056334
271410.959070189;7044105.788517155;-0.905819297;13818.296827756707
271415.13999319944;7044108.530757623;-0.936863542;13823.296924130684
271419.3209162099;7044111.27299809;-0.916490674;13828.296965635767
271423.5018392203;7044114.015238557;-0.922002017;13833.296968673088
271427.68276223075;7044116.757479024;-0.907321095;13838.29699022587
271431.8636852412;7044119.499719492;-0.914332211;13843.296995141834
271436.0446082516;7044122.241959959;-0.846785307;13848.297451379274
271440.22553126205;7044124.984200426;-0.88668263;13853.29761055626
271444.4064542725;7044127.7264408935;-0.878492534;13858.297617263903
271448.5873772829;7044130.4686813615;-0.908906579;13863.297709764804
271452.76830029336;7044133.210921829;-0.932477653;13868.297765323929
271456.9492233038;7044135.953162296;-0.925389528;13873.297770347957
271461.1301463143;7044138.695402763;-0.927506268;13878.297770795896
271465.31106932467;7044141.437643231;-0.900197446;13883.29784537286
271469.4919923351;7044144.179883698;-0.893110216;13888.29785039562
271473.6729153456;7044146.922124165;-0.932546198;13893.29800591275
271477.853838356;7044149.664364632;-0.887575209;13898.298208147477
271482.03476136643;7044152.4066051;-0.884371698;13903.298209174116
271486.2156843769;7044155.148845567;-0.929561377;13908.298413380535
271490.3966073873;7044157.8910860345;-0.975249112;13913.298622112923
271494.57753039774;7044160.6333265025;-0.940533519;13918.298742629102
271498.7584534082;7044163.37556697;-0.846063077;13923.299635015788
271502.93937641865;7044166.117807437;-0.902896345;13928.299958007272
271507.12029942905;7044168.860047904;-0.909223497;13933.299962010387
271511.3012224395;7044171.602288372;-0.940018177;13938.300056841112
271515.48214544996;7044174.344528839;-0.850178897;13943.300863885483
271519.66306846036;7044177.086769306;-0.902671516;13948.301139425228
271523.8439914708;7044179.829009773;-0.883891821;13953.301174692679
271528.02491448127;7044182.571250241;-0.927133024;13958.301361669737
271532.20583749167;7044185.313490708;-0.955590487;13963.301442651633
271536.3867605021;7044188.0557311755;-0.957724452;13968.301443106893
271540.5676835126;7044190.797971643;-0.929950833;13973.301520243569
271544.748606523;7044193.540212111;-0.943647683;13978.301539004246
271548.92952953343;7044196.282452578;-0.916844845;13983.301610842822
271553.1104525439;7044199.024693045;-0.892627954;13988.301669488139
271557.29137555434;7044201.766933512;-0.88532275;13993.301674824617
271561.47229856474;7044204.50917398;-0.905290961;13998.301714697745
271565.6532215752;7044207.251414447;-0.893075943;14003.30172961827
271569.83414458565;7044209.993654914;-0.883765578;14008.301738286433
271574.01506759605;7044212.735895382;-0.902178884;14013.301772191644
271578.1959906065;7044215.478135849;-0.912108421;14018.301782051085
271582.37691361696;7044218.220376316;-0.929713368;14023.301813044285
271586.55783662735;7044220.962616784;-0.883612216;14028.302025571222
271590.7387596378;7044223.704857252;-0.904411495;14033.302068832427
271594.91968264827;7044226.447097719;-0.918656886;14038.302089125382
271599.1006056587;7044229.189338186;-0.905577302;14043.302106232784
271603.2815286691;7044231.931578653;-0.912568212;14048.302111119896
271607.4624516796;7044234.673819121;-0.884503782;14053.30218988089
271611.64337469003;7044237.416059588;-0.900320768;14058.302214898411
271615.8242977004;7044240.158300055;-0.907734632;14063.302220394778
271620.0052207109;7044242.900540522;-0.865920961;14068.30239522991
271624.18614372134;7044245.64278099;-0.885994256;14073.302435523856
271628.36706673173;7044248.385021457;-0.904797375;14078.302470879291
271632.5479897422;7044251.127261925;-0.893256962;14083.302484197267
271636.72891275265;7044253.869502392;-0.894542277;14088.302484362352
271640.90983576304;7044256.61174286;-0.890648007;14093.302485879229
271645.0907587735;7044259.353983327;-0.9069736;14098.302512531536
271649.27168178395;7044262.096223794;-0.87570864;14103.302610280234
271653.4526047944;7044264.838464262;-0.868809104;14108.302615040982
271657.6335278048;7044267.580704729;-0.894811988;14113.302682655354
271661.81445081526;7044270.322945196;-0.91008985;14118.302705996486
271665.9953738257;7044273.065185663;-0.907224476;14123.302706817403
271670.1762968361;7044275.807426131;-0.901485026;14128.302710111873
271674.35721984657;7044278.549666598;-0.916642964;14133.302733088009
271678.538142857;7044281.291907066;-0.916138947;14138.302733113293
271682.7190658674;7044284.034147533;-0.945890665;14143.302821628813
271686.8999888779;7044286.776388001;-0.881542027;14148.30323568678
271691.08091188833;7044289.518628468;-0.964441478;14153.303922871337
271695.26183489873;7044292.260868935;-0.857616305;14158.305063902731
271699.4427579092;7044295.003109402;-0.913124561;14163.305372009767
271703.62368091964;7044297.74534987;-0.962005436;14168.305610938443
271707.8046039301;7044300.487590337;-0.952154398;14173.30562064261
271711.9855269405;7044303.229830804;-0.925516784;14178.305691598187
271716.16644995095;7044305.972071271;-0.855977774;14183.306175142077
271720.3473729614;7044308.714311739;-0.887487352;14188.306274426834
271724.5282959718;7044311.456552207;-0.912335396;14193.306336168813
271728.70921898226;7044314.198792674;-0.94134891;14198.306420346384
271732.8901419927;7044316.941033142;-0.885974348;14203.306726971585
271737.0710650031;7044319.683273609;-0.915731788;14208.306815521157
271741.25198801357;7044322.425514076;-0.923783898;14213.30682200468
271745.432911024;7044325.167754543;-0.884968996;14218.306972661952
271749.6138340344;7044327.909995011;-0.888681948;14223.306974040896
271753.7947570449;7044330.652235478;-0.959363163;14228.307473599236
271757.97568005533;7044333.394475945;-0.919488847;14233.307632592696
271762.1566030658;7044336.136716412;-0.882955909;14238.30776605635
271766.3375260762;7044338.87895688;-0.87169373;14243.307778740344
271770.51844908664;7044341.6211973475;-0.914985001;14248.307966150127
271774.6993720971;7044344.363437815;-0.89280653;14253.308015338223
271778.8802951075;7044347.105678282;-0.875141621;14258.30804654286
271783.06121811795;7044349.84791875;-0.94667691;14263.308558246823
271787.2421411284;7044352.590159217;-0.913980424;14268.30866515158
271791.4230641388;7044355.332399684;-0.853791177;14273.309027412834
271795.60398714925;7044358.074640151;-0.942153513;14278.309808142003
271799.7849101597;7044360.816880619;-0.896471202;14283.310016825393
271803.96583317016;7044363.559121086;-0.926406801;14288.31010643848
271808.14675618056;7044366.301361553;-0.930384338;14293.31010802039
271812.327679191;7044369.043602021;-0.900123477;14298.310199591913
271816.5086022015;7044371.7858424885;-0.891674221;14303.310206730781
271820.68952521187;7044374.528082956;-0.853677571;14308.31035110307
271824.8704482223;7044377.270323423;-0.87537241;14313.310398169333
271829.0513712328;7044380.012563891;-0.907527208;14318.310501561758
271833.2322942432;7044382.754804358;-0.879515707;14323.310580025394
271837.41321725363;7044385.497044825;-0.866827846;14328.31059612343
271841.5941402641;7044388.239285292;-0.94007647;14333.311132630619
271845.7750632745;7044390.98152576;-0.887120545;14338.311413056097
271849.95598628494;7044393.723766227;-0.903708279;14343.311440571193
271854.1369092954;7044396.466006694;-0.938005507;14348.311558199675
271858.31783230585;7044399.2082471615;-0.894485056;14353.311747598935
271862.49875531625;7044401.9504876295;-0.907900274;14358.311765596052
271866.6796783267;7044404.692728097;-0.891795635;14363.311791531805
271870.86060133716;7044407.434968564;-0.905138671;14368.311809335315
271875.04152434756;7044410.177209031;-0.933971286;14373.311892466425
271879.222447358;7044412.919449499;-0.856611788;14378.3124908802
271883.40337036847;7044415.661689966;-0.926149189;14383.312974401715
271887.58429337887;7044418.403930433;-0.907578826;14388.313008887266
271891.7652163893;7044421.146170901;-0.877977252;14393.313096512207
271895.9461393998;7044423.888411368;-0.896175385;14398.313129629183
271900.1270624102;7044426.630651835;-0.892266333;14403.313131157083
271904.30798542063;7044429.372892302;-0.905341208;14408.31314825217
271908.4889084311;7044432.1151327705;-0.895803809;14413.31315734875
271912.66983144154;7044434.857373238;-0.893145382;14418.313158055355
271916.85075445194;7044437.599613705;-0.8568964;14423.31328945233
271921.0316774624;7044440.341854172;-0.919672608;14428.31368352191
271925.21260047285;7044443.08409464;-0.869059324;14433.313939686192
271929.39352348325;7044445.826335107;-0.888054848;14438.313975768886
271933.5744464937;7044448.568575574;-0.903916299;14443.314000927267
271937.75536950416;7044451.310816041;-0.91267097;14448.314008591567
271941.93629251455;7044454.053056509;-0.870871127;14453.314183311544
271946.117215525;7044456.795296976;-0.915948629;14458.314386505415
271950.29813853547;7044459.537537443;-0.849981606;14463.314821651173
271954.4790615459;7044462.279777911;-0.963436604;14468.316108689063
271958.6599845563;7044465.022018379;-0.941391945;14473.316157285868
271962.8409075668;7044467.764258846;-0.935934365;14478.316160264265
271967.0218305772;7044470.506499313;-0.9465487;14483.316171530543
271971.2027535876;7044473.248739781;-0.874287546;14488.31669367106
271975.3836765981;7044475.990980248;-0.874700606;14493.316693688002
271979.56459960854;7044478.733220715;-0.878567517;14498.316695183183
271983.74552261893;7044481.475461182;-0.94853586;14503.317184715952
271987.9264456294;7044484.21770165;-0.8743608;14508.317734880027
271992.10736863984;7044486.959942117;-0.859265804;14513.317757665745
271996.28829165024;7044489.702182584;-0.931561887;14518.318280310623
272000.4692146607;7044492.444423052;-0.912228942;14523.31831768664
272004.65013767115;7044495.18666352;-0.904058218;14528.318324363101
272008.8310606816;7044497.928903987;-0.847357571;14533.318645848984
272013.011983692;7044500.671144454;-0.818058491;14538.318731691686
272017.19290670246;7044503.413384921;-0.869416118;14543.318995445195
272021.3738297129;7044506.155625389;-0.901266336;14548.319096888197
272025.5547527233;7044508.897865856;-0.894993842;14553.319100822446
272029.73567573377;7044511.640106323;-0.836390316;14558.319444247858
272033.9165987442;7044514.38234679;-0.910491109;14563.319993310344
272038.0975217546;7044517.124587258;-0.915032029;14568.319995372682
272042.2784447651;7044519.866827725;-0.941289186;14573.320064315916
272046.45936777553;7044522.609068193;-0.901495516;14578.320222666905
272050.64029078593;7044525.351308661;-0.908427119;14583.320227471957
272054.8212137964;7044528.093549128;-0.928426564;14588.320267469457
272059.00213680684;7044530.835789595;-0.862472534;14593.320702443823
272063.1830598173;7044533.578030062;-0.875556469;14598.320719562611
272067.3639828277;7044536.32027053;-0.887592375;14603.320734049235
272071.54490583815;7044539.062510997;-0.917003751;14608.320820551271
272075.7258288486;7044541.804751464;-0.904057384;14613.320837311965
272079.906751859;7044544.546991931;-0.809191406;14618.321737186197
272084.08767486946;7044547.289232399;-0.850841582;14623.321910657296
272088.2685978799;7044550.031472866;-0.909364462;14628.322253138196
272092.4495208903;7044552.7737133335;-0.916768789;14633.32225862043
272096.63044390077;7044555.515953801;-0.917486489;14638.32225867182
272100.8113669112;7044558.258194269;-0.931123555;14643.322277269133
272104.9922899217;7044561.000434736;-0.893899858;14648.322415827455
272109.1732129321;7044563.742675203;-0.8793208;14653.322437082135
272113.3541359425;7044566.48491567;-0.862951815;14658.322463876311
272117.535058953;7044569.227156138;-0.879924655;14663.322492684349
272121.7159819634;7044571.969396605;-0.923909307;14668.322686145399
272125.89690497384;7044574.711637072;-0.82170397;14673.323730629276
272130.0778279843;7044577.45387754;-0.721377373;14678.324737070981
272134.2587509947;7044580.196118007;-0.592502236;14683.326397675146
272138.43967400515;7044582.9383584745;-0.876622021;14688.334463574376
272142.6205970156;7044585.680598942;-0.83868885;14693.334607464732
272146.801520026;7044588.42283941;-0.623011529;14698.33925697396
272150.98244303645;7044591.165079877;-0.232838213;14703.354457390227
272155.1633660469;7044593.907320344;-0.371037185;14708.356366921063
272159.34428905736;7044596.649560811;-0.52968055;14713.358883059575
272163.52521206776;7044599.391801279;-0.834857166;14718.368187679018
272167.7061350782;7044602.134041746;-0.785850108;14723.368427842304
272171.8870580887;7044604.876282213;-0.52858603;14728.375041948128
272176.06798109907;7044607.61852268;-0.399755776;14733.376701396017
272180.2489041095;7044610.360763148;-0.321638376;14738.377311591992
272184.42982712;7044613.1030036155;-0.23338823;14743.378090340055
272188.6107501304;7044615.845244083;-0.152602404;14748.378742932267
272192.79167314083;7044618.58748455;-0.21327956;14753.37911109032
272196.9725961513;7044621.329725018;-0.454853117;14758.384943467394
272201.1535191617;7044624.071965485;-0.236341953;14763.389715902491
272205.33444217214;7044626.814205952;-0.186751336;14768.389961819254
272209.5153651826;7044629.55644642;-0.191079468;14773.389963692916
272213.69628819305;7044632.298686887;-0.200308189;14778.38997220972
272217.87721120345;7044635.040927354;-0.236615524;14783.390104030072
272222.0581342139;7044637.783167821;-0.209875375;14788.390175532997
272226.23905722436;7044640.525408289;-0.167455867;14793.390355471616
272230.41998023476;7044643.2676487565;-0.172364324;14798.390357880742
272234.6009032452;7044646.009889224;-0.198974729;14803.390428691486
272238.78182625567;7044648.752129691;-0.211391672;14808.39044410939
272242.96274926607;7044651.494370159;-0.069148839;14813.392467002875
272247.1436722765;7044654.236610626;-0.132622913;14818.392869882331
272251.324595287;7044656.978851093;0.016738087;14823.395100255588
272255.50551829743;7044659.72109156;-0.196942911;14828.399664129465
272259.68644130783;7044662.463332028;-0.171506345;14833.399728831278
272263.8673643183;7044665.205572495;-0.157138824;14838.399749473683
272268.04828732874;7044667.947812962;-0.148439899;14843.399757040688
272272.22921033914;7044670.690053429;-0.152736247;14848.39975888638
272276.4101333496;7044673.4322938975;-0.160448581;14853.399764834778
272280.59105636005;7044676.174534365;-0.145649254;14858.399786736618
272284.77197937045;7044678.916774832;-0.239608631;14863.400669494977
272289.38652902516;7044680.424259877;-0.109376967;14868.256958197613
272294.3640063936;7044680.898305283;-0.153178111;14873.257150047984
272299.34148376196;7044681.372350689;-0.136646762;14878.257177376432
272304.3189611304;7044681.846396095;-0.169168159;14883.25728313947
272309.29643849883;7044682.320441501;-0.136913121;14888.257387177166
272314.2739158672;7044682.794486907;-0.194045469;14893.257713577003
272319.25139323564;7044683.268532313;-0.231718749;14898.257855502621
272324.228870604;7044683.7425777195;-0.171419695;14903.258219086965
272329.20634797245;7044684.216623126;-0.227792963;14908.258536871432
272334.1838253408;7044684.690668532;-0.126842558;14913.259555865996
272339.16130270925;7044685.164713937;-0.204342797;14918.260156458571
272344.1387800776;7044685.638759343;-0.104297303;14923.26115726847
272349.11625744606;7044686.112804749;-0.060706597;14928.261347279855
272354.09373481444;7044686.586850155;-0.138246164;14933.261948482128
272359.07121218287;7044687.060895561;-0.204812393;14938.262391568811
272364.04868955124;7044687.534940967;-0.262425929;14943.262723489719
272369.0261669197;7044688.008986373;-0.146578342;14948.264065376025
272374.00364428805;7044688.4830317795;-0.178290024;14953.264165938062
272378.9811216565;7044688.957077186;-0.177537143;14958.264165994775
272383.95859902486;7044689.431122592;-0.108582169;14963.264641450985
272388.9360763933;7044689.905167998;-0.153631642;14968.264844392399
272393.91355376167;7044690.379213404;-0.181184962;14973.26492031034
272398.8910311301;7044690.85325881;-0.247522011;14978.265360351414
272403.8685084985;7044691.327304216;-0.223390073;14983.26541858609
272408.8459858669;7044691.801349622;-0.181112334;14988.265597323647
272413.8234632353;7044692.275395028;-0.18974413;14993.265604774404
272418.8009406037;7044692.749440434;-0.119021408;14998.266104919761
272423.7784179721;7044693.2234858405;-0.135933474;15003.266133521449
272428.7558953405;7044693.697531247;-0.101719342;15008.266250580791
272433.7333727089;7044694.171576653;-0.230858266;15013.267917988907
272438.71085007733;7044694.645622059;-0.194240376;15018.268052074127
272443.6883274457;7044695.119667465;-0.20263952;15023.268059128657
272448.66580481414;7044695.593712871;-0.219080269;15028.268086158438
272453.6432821825;7044696.067758277;-0.151927203;15033.268537091504
272458.62075955095;7044696.541803683;-0.208629996;15038.26885860187
272463.5982369193;7044697.015849089;-0.105695412;15043.269918042459
272468.57571428776;7044697.489894495;-0.154240996;15048.270153704309
272473.55319165613;7044697.963939901;-0.234413117;15053.27079641987
272478.53066902456;7044698.437985308;-0.125075772;15058.271991742522
272483.50814639294;7044698.912030714;-0.231117934;15063.273116110086
272488.4856237614;7044699.38607612;-0.091781229;15068.275057205066
272493.46310112975;7044699.860121526;-0.149739683;15073.275393111995
272498.4405784982;7044700.334166932;-0.153483421;15078.275394513583
272503.41805586655;7044700.808212338;-0.111743383;15083.275568733598
272508.395533235;7044701.282257744;-0.149004102;15088.275707567818
272513.37301060336;7044701.75630315;-0.215311155;15093.27614721099
272518.3504879718;7044702.230348556;-0.051991161;15098.278813841973
272523.3279653402;7044702.704393962;-0.205356702;15103.281165387943
272528.3054427086;7044703.1784393685;-0.173451811;15108.281267179087
272533.28292007704;7044703.652484775;-0.240479782;15113.281716433825
272538.2603974454;7044704.126530181;-0.19585453;15118.281915571144
272543.23787481384;7044704.600575587;-0.226192266;15123.28200760815
272548.2153521822;7044705.074620993;-0.25688836;15128.282101832254
272553.19282955065;7044705.548666398;-0.130534053;15133.283698118472
272558.170306919;7044706.022711804;-0.102287859;15138.283777902556
272563.14778428746;7044706.49675721;-0.130210519;15143.283855869473
272568.12526165583;7044706.970802616;-0.100949399;15148.283941490026
272573.10273902427;7044707.444848022;-0.143785626;15153.284124980924
272578.08021639264;7044707.9188934285;-0.154703096;15158.284136899998
272583.0576937611;7044708.392938835;-0.137705833;15163.28416579064
272588.03517112945;7044708.866984241;-0.156094506;15168.284199604826
272593.0126484979;7044709.341029647;-0.106542252;15173.284445141415
272597.99012586626;7044709.815075053;-0.13710776;15178.284538565542
272602.9676032347;7044710.289120459;-0.200266764;15183.284937455639
272607.94508060307;7044710.763165865;-0.141217142;15188.28528612924
272612.9225579715;7044711.237211271;-0.130999908;15193.285296568445
272617.9000353399;7044711.711256677;-0.226984039;15198.286217778896
272622.8775127083;7044712.185302083;-0.192960903;15203.286333534965
272627.8549900767;7044712.6593474895;-0.209384114;15208.28636050705
272632.8324674451;7044713.133392896;-0.165624321;15213.286551995363
272637.8099448135;7044713.607438302;-0.164446697;15218.286552134015
272642.7874221819;7044714.081483708;-0.130059272;15223.286670382147
272647.7648995503;7044714.555529114;-0.21062094;15228.287319358238
272652.74237691873;7044715.02957452;-0.217319131;15233.287323844843
272657.7198542871;7044715.503619926;-0.163900614;15238.287609190469
272662.69733165554;7044715.977665332;-0.163829923;15243.287609190998
272667.6748090239;7044716.451710738;-0.165522724;15248.287609477527
272672.65228639235;7044716.925756144;-0.154763147;15253.287621054395
272677.6297637607;7044717.39980155;-0.154303223;15258.28762107552
272682.60724112915;7044717.8738469565;-0.155682102;15263.287621265681
272687.5847184975;7044718.347892363;-0.20232065;15268.287838776338
272692.56219586596;7044718.821937769;-0.168699503;15273.287951813243
272697.53967323434;7044719.295983175;-0.219587833;15278.288210768722
272702.51715060277;7044719.770028581;-0.215057179;15283.288212821435
272707.49462797114;7044720.244073987;-0.27429527;15288.288563724236
272712.4721053396;7044720.718119393;-0.152916074;15293.290036798195
272717.44958270795;7044721.192164799;-0.1851587;15298.29014075578
272722.4270600764;7044721.666210205;-0.140268371;15303.290342265913
272727.4045374448;7044722.140255611;-0.168558806;15308.290422300173
272732.3820148132;7044722.6143010175;-0.121244907;15313.290646155638
272737.3594921816;7044723.088346424;-0.17626366;15318.290948852824
272742.33696955;7044723.56239183;-0.176390693;15323.29094885441
272747.31444691843;7044724.036437236;-0.029628841;15328.29310229483
272752.2919242868;7044724.510482642;0.007104125;15333.293237224061
272757.26940165524;7044724.984528048;0.059141014;15338.29350800054
272762.2468790236;7044725.458573454;0.016908094;15343.293686359286
272767.22435639205;7044725.932618859;-0.056501709;15348.294225230107
272772.2018337604;7044726.406664265;0.078730531;15353.296053671633
272777.17931112886;7044726.880709671;-0.039991207;15358.297462958162
272782.15678849723;7044727.3547550775;0.01247705;15363.297738242356
272787.13426586566;7044727.828800484;-0.010900031;15368.297792890879
272792.11174323404;7044728.30284589;0.008464319;15373.297830388516
272797.0892206025;7044728.776891296;0.031666011;15378.297884220108
272802.06669797085;7044729.250936702;0.052925255;15383.297929415421
272807.0441753393;7044729.724982108;0.073163055;15388.29797037214
272812.02165270766;7044730.199027514;0.091462418;15393.298003858668
272816.9991300761;7044730.67307292;0.105256781;15398.298022887107
272821.97660744446;7044731.147118326;0.121294603;15403.298048608187
272826.9540848129;7044731.621163732;0.132151559;15408.298060395553
272831.9315621813;7044732.0952091385;0.125172824;15413.298065265797
272836.9090395497;7044732.569254545;0.037975039;15418.298825553395
272841.8865169181;7044733.043299951;0.028150888;15423.298835204752
272846.8639942865;7044733.517345357;0.039368816;15428.298847788958
272851.8414716549;7044733.991390763;0.038078789;15433.298847955348
272856.8189490233;7044734.465436169;0.071258657;15438.29895804453
272861.7964263917;7044734.939481575;0.051056545;15443.29899885687
272866.7739037601;7044735.413526981;0.048054092;15448.298999758372
272871.7513811285;7044735.887572387;0.061213095;15453.29901707425
272876.72885849694;7044736.361617793;0.07235489;15458.299029488226
272881.7063358653;7044736.835663199;0.091091342;15463.299064593539
272886.68381323374;7044737.3097086055;0.04656313;15468.299262865805
272891.6612906021;7044737.783754012;0.026525827;15473.299303014966
272896.63876797055;7044738.257799418;0.07489863;15478.299537002329
272901.6162453389;7044738.731844824;-0.005593426;15483.300184857439
272906.59372270736;7044739.20589023;0.074876308;15488.300832353352
272911.57120007573;7044739.679935636;0.025512893;15493.30107602206
272916.54867744417;7044740.153981042;-0.014030126;15498.301232384681
272921.52615481254;7044740.628026448;0.061475154;15503.301802456886
272926.503632181;7044741.102071854;0.082291134;15508.301845787231
272931.48110954935;7044741.57611726;0.117068842;15513.301966734638
272936.4585869178;7044742.0501626665;0.086974561;15518.302057300423
272941.4360642862;7044742.524208073;0.07182461;15523.302080252502
272946.4135416546;7044742.998253479;0.083253153;15528.302093313618
272951.391019023;7044743.472298885;0.052159242;15533.302189995844
272956.3684963914;7044743.946344291;0.096706025;15538.302388433467
272961.34597375983;7044744.420389697;-0.012162754;15543.303573534155
272966.3234511282;7044744.894435103;0.039912876;15548.303844713897
272971.30092849664;7044745.368480509;0.073950872;15553.303960571102
272976.278405865;7044745.842525915;0.044199336;15558.30404908568
272981.25588323345;7044746.31657132;0.057450354;15563.30406664454
272986.2333606018;7044746.7906167265;0.088625252;15568.304163830993
272991.21083797025;7044747.264662133;-0.038454097;15573.305778486407
272996.18831533863;7044747.738707539;-0.024360506;15578.30579834927
273001.16579270706;7044748.212752945;0.039300565;15583.306203606075
273006.14327007544;7044748.686798351;0.005632469;15588.306316958831
273011.12074744387;7044749.160843757;0.060170643;15593.306614391257
273016.09822481225;7044749.634889163;0.086071834;15598.306681477949
273021.0757021807;7044750.108934569;0.125485316;15603.306836817823
273026.05317954905;7044750.582979975;0.120210029;15608.30683960066
273031.0306569175;7044751.057025381;0.072297066;15613.307069160623
273036.00813428586;7044751.531070787;0.056140598;15618.307095263674
273040.9856116543;7044752.005116194;0.046111904;15623.307105321164
273045.96308902267;7044752.4791616;0.065754116;15628.307143902637
273050.9405663911;7044752.953207006;0.069582641;15633.307145368428
273055.9180437595;7044753.427252412;0.071611695;15638.307145780107
273060.8955211279;7044753.901297818;0.114459999;15643.307329374482
273065.8729984963;7044754.375343224;0.035839885;15648.307947448486
273070.8504758647;7044754.84938863;0.04946794;15653.30796602087
273075.8279532331;7044755.323434036;0.025786305;15658.30802210251
273080.8054306015;7044755.797479442;0.049338326;15663.308077572003
273085.7829079699;7044756.271524848;0.085182846;15668.308206053285
273090.76038533833;7044756.7455702545;0.089167334;15673.30820764093
273095.7378627067;7044757.219615661;-0.02660715;15678.309547834406
273100.71534007514;7044757.693661067;0.025930066;15683.309823842725
273105.6928174435;7044758.167706473;0.059055537;15688.309933571176
273110.67029481195;7044758.641751879;0.025810804;15693.310044091211
273115.6477721803;7044759.115797285;0.050883297;15698.310106953779
273120.62524954876;7044759.589842691;0.134267926;15703.310802205107
273125.60272691713;7044760.063888097;0.009915352;15708.312348322297
273130.58020428556;7044760.537933503;0.024660476;15713.312370064148
273135.55768165394;7044761.011978909;0.025490399;15718.312370132997
273140.5351590224;7044761.4860243155;0.067140922;15723.312543606624
273145.5126363908;7044761.960069722;-0.465468585;15728.340830878375
273150.4901137592;7044762.434115128;-0.105167434;15733.353795761468
273155.4675911276;7044762.908160534;-0.338799834;15738.359251195156
273160.445068496;7044763.38220594;-0.479761571;15743.36123782159
273165.4225458644;7044763.856251346;-0.475775003;15748.361239410891
273170.4000232328;7044764.330296752;-0.484736145;15753.361247441064
273175.37750060123;7044764.804342158;-0.50458467;15758.361286837333
273180.3549779696;7044765.278387564;-0.477691978;15763.36135915847
273185.33245533804;7044765.75243297;-0.039792947;15768.380498084785
273190.3099327064;7044766.226478376;-0.433145046;15773.395946805838
273195.28741007484;7044766.700523782;-0.018435383;15778.413115739013
273200.2648874432;7044767.174569188;-0.23307991;15783.417720845582
273205.24236481165;7044767.648614594;-0.256187111;15788.4177742396
273210.21984218;7044768.12266;-0.076789066;15793.420991570307
273215.19731954846;7044768.596705406;-0.290822566;15798.425570507583
273220.17479691684;7044769.070750812;-0.465127379;15803.428607801823
273225.15227428527;7044769.544796218;0.028641686;15808.452929436617
273230.12975165364;7044770.018841624;-0.431717932;15813.474077809013
273235.1072290221;7044770.49288703;0.01112744;15818.493650701581
273240.08470639045;7044770.966932436;-0.497581631;15823.5194625682
273245.0621837589;7044771.440977843;-0.386389166;15828.520698791832
273250.03966112726;7044771.915023249;-0.119884439;15833.52779623139
273255.0171384957;7044772.389068655;-0.26516068;15838.529906304799
273259.99461586407;7044772.863114061;-0.486866385;15843.534819233048
273264.9720932325;7044773.337159467;-0.4952012;15848.534826179986
273269.9495706009;7044773.811204873;-0.317887396;15853.537969210603
273274.9270479693;7044774.285250279;-0.54867214;15858.54329253666
273279.9045253377;7044774.759295685;-0.536752045;15863.54330674548
273284.8820027061;7044775.233341091;-0.504963219;15868.543407797435
273289.8594800745;7044775.707386497;-0.532160282;15873.543481764884
273294.8369574429;7044776.1814319035;-0.541048169;15878.543489664362
273299.8144348113;7044776.65547731;-0.469813824;15883.543997071778
273304.79191217973;7044777.129522716;-0.523620307;15888.544286577187
273309.7693895481;7044777.603568122;-0.488000304;15893.544413454012
273314.74686691654;7044778.077613528;-0.526584268;15898.544562324054
273319.7243442849;7044778.551658934;-0.504559636;15903.544610832232
